customer_id,signup_date,age,gender,region,plan_type,monthly_fee,usage_hours,support_calls,late_payments,contract_months,device_type,payment_method,satisfaction_score,churn
CUST-00899,2024-05-18,28.0,Female,Daejeon,Basic,26725.0,14.5,2.0,2,3,Android,VirtualAccount,1.0,1
CUST-00900,2026-01-25,37.0,Female,Daejeon,Basic,23907.0,377.0,2.0,3,12,iOS,BankTransfer,5.0,1
CUST-00901,2024-06-21,50.0,Male,Seoul,Basic,61366.0,45.7,1.0,1,24,Android,Mobile,5.0,0
CUST-00902,2026-02-03,54.0,Female,Daejeon,Standard,53988.0,61.7,4.0,1,3,Web,BankTransfer,3.0,0
CUST-00903,2023-07-08,18.0,Male,Seoul,Standard,75291.0,41.9,1.0,0,24,Android,,5.0,0
CUST-00904,2025-11-17,35.0,Male,Seoul,Standard,88069.0,18.6,2.0,2,24,iOS,Card,4.0,0
CUST-00905,2024-07-22,,Female,Seoul,Standard,48283.0,19.0,0.0,0,24,Android,VirtualAccount,5.0,0
CUST-00906,2023-07-13,52.0,Male,Seoul,Premium,55677.0,69.8,0.0,3,12,Android,VirtualAccount,4.0,0
CUST-00907,2024-09-05,42.0,Female,Incheon,Standard,62940.0,59.2,1.0,4,12,iOS,BankTransfer,1.0,0
CUST-00908,2024-06-14,34.0,Female,Busan,Standard,39684.0,55.9,1.0,0,6,iOS,Mobile,5.0,0
CUST-00909,2025-08-16,71.0,Female,Incheon,Standard,56618.0,46.4,2.0,0,3,iOS,Card,2.0,0
CUST-00910,2023-03-25,47.0,Female,Busan,Standard,82217.0,3.2,2.0,0,3,Android,VirtualAccount,3.0,0
CUST-00911,2024-11-11,27.0,Male,Seoul,Basic,57773.0,24.0,1.0,1,24,Android,VirtualAccount,2.0,0
CUST-00912,2024-01-10,33.0,Male,Seoul,Standard,49475.0,50.0,0.0,0,24,iOS,Card,5.0,0
CUST-00913,2025-06-15,54.0,Female,Daejeon,Premium,73214.0,36.3,4.0,0,24,Android,Mobile,5.0,0
CUST-00914,2025-04-01,50.0,Female,Busan,Standard,90881.0,12.3,1.0,2,6,Android,VirtualAccount,2.0,0
CUST-00915,2023-09-25,46.0,Male,Seoul,Premium,68739.0,22.2,1.0,0,24,iOS,BankTransfer,4.0,0
CUST-00916,2024-12-31,25.0,Male,Seoul,Premium,70473.0,49.8,2.0,2,12,Android,BankTransfer,2.0,1
CUST-00917,2023-02-21,36.0,Female,Incheon,Standard,84213.0,33.7,0.0,3,3,Web,BankTransfer,5.0,0
CUST-00918,2026-02-13,38.0,Male,Seoul,Standard,57886.0,27.7,1.0,2,24,iOS,BankTransfer,2.0,0
CUST-00919,2025-12-14,56.0,Male,Busan,Standard,42382.0,28.2,2.0,1,6,Web,VirtualAccount,2.0,0
CUST-00920,2023-10-03,66.0,Female,Seoul,Basic,88166.0,29.1,1.0,2,24,Android,Card,2.0,0
CUST-00921,2023-03-08,48.0,Female,Seoul,Premium,46128.0,25.2,1.0,1,6,iOS,Mobile,1.0,0
CUST-00922,2024-09-16,32.0,Male,Seoul,Basic,69428.0,44.0,4.0,0,12,Android,Card,5.0,0
CUST-00923,2025-04-15,29.0,Female,Incheon,Standard,41994.0,25.9,0.0,2,3,Web,Mobile,3.0,0
CUST-00924,2025-07-11,38.0,Female,Incheon,Standard,57997.0,38.1,2.0,0,3,Android,Card,3.0,0
CUST-00925,2023-02-12,37.0,Female,Incheon,Basic,67348.0,35.5,3.0,0,12,Web,Mobile,5.0,0
CUST-00926,2023-07-05,52.0,Male,Busan,Standard,73115.0,29.0,2.0,2,3,Android,Card,5.0,0
CUST-00927,2024-01-31,25.0,Female,Seoul,Standard,48998.0,35.0,4.0,1,6,Android,Card,3.0,1
CUST-00928,2024-03-12,41.0,Female,Daejeon,Premium,82470.0,22.6,1.0,1,24,Android,VirtualAccount,3.0,0
CUST-00929,2024-08-18,22.0,Male,Seoul,Standard,42982.0,56.1,1.0,2,24,Android,VirtualAccount,1.0,0
CUST-00930,2026-02-13,63.0,Male,Daegu,Basic,29691.0,31.6,2.0,0,1,Android,VirtualAccount,2.0,0
CUST-00931,2025-02-05,46.0,Male,Incheon,Basic,18000.0,51.3,3.0,0,24,Android,Mobile,2.0,0
CUST-00932,2024-07-12,58.0,Female,Busan,Basic,66761.0,61.1,0.0,0,6,iOS,Card,4.0,0
CUST-00933,2023-03-17,18.0,Male,Daejeon,Basic,48690.0,29.6,2.0,0,6,Android,VirtualAccount,1.0,0
CUST-00934,2023-02-13,56.0,Female,Busan,Premium,87676.0,40.2,4.0,1,12,iOS,Card,3.0,0
CUST-00935,2025-02-03,28.0,Male,Seoul,Standard,35943.0,40.9,0.0,1,12,Web,VirtualAccount,2.0,0
CUST-00936,2024-09-21,47.0,Female,Daejeon,Standard,44126.0,54.2,4.0,2,24,iOS,VirtualAccount,2.0,0
CUST-00937,2025-09-23,33.0,Female,Busan,Basic,87909.0,37.1,3.0,0,6,Android,BankTransfer,1.0,0
CUST-00938,2023-01-22,43.0,Female,Seoul,Basic,71243.0,22.8,2.0,1,6,Android,VirtualAccount,4.0,0
CUST-00939,2026-02-09,49.0,Female,Seoul,Basic,57851.0,18.4,2.0,1,1,iOS,VirtualAccount,4.0,0
CUST-00940,2024-09-08,40.0,Male,Seoul,Standard,64836.0,13.5,3.0,0,12,Android,Card,2.0,0
CUST-00941,2026-05-24,53.0,Male,Daegu,Basic,61905.0,8.3,4.0,0,3,iOS,BankTransfer,2.0,1
CUST-00942,2025-09-22,24.0,Male,Busan,Basic,69002.0,50.7,4.0,0,24,Android,Card,1.0,1
CUST-00943,2025-09-23,18.0,Female,Busan,Standard,69760.0,31.5,4.0,1,24,Android,VirtualAccount,1.0,0
CUST-00944,2025-09-14,22.0,Male,Incheon,Basic,47183.0,49.2,0.0,2,12,Web,VirtualAccount,3.0,0
CUST-00945,2023-05-29,33.0,Male,Seoul,Standard,85573.0,40.6,1.0,2,24,iOS,VirtualAccount,3.0,0
CUST-00946,2026-05-12,37.0,Male,Incheon,Basic,68370.0,66.5,0.0,1,12,Android,Card,3.0,0
CUST-00947,2023-03-07,35.0,Female,Seoul,Premium,68101.0,10.0,3.0,1,1,Android,Mobile,3.0,0
CUST-00948,2025-09-03,46.0,Female,Seoul,Standard,62384.0,17.9,1.0,0,12,iOS,BankTransfer,4.0,0
CUST-00949,2023-08-08,64.0,Male,Busan,Basic,82832.0,15.4,0.0,0,1,Web,VirtualAccount,5.0,1
CUST-00950,2025-11-08,18.0,Female,Daejeon,Premium,30554.0,30.1,3.0,0,24,Android,BankTransfer,5.0,1
CUST-00951,2023-02-09,39.0,Male,Incheon,Basic,34546.0,23.6,3.0,0,12,iOS,Mobile,3.0,0
CUST-00952,2025-06-27,49.0,Male,Daegu,Basic,52222.0,98.5,2.0,1,12,Android,VirtualAccount,1.0,0
CUST-00953,2024-03-14,40.0,Female,Daegu,Premium,56375.0,22.1,4.0,4,3,iOS,Card,2.0,0
CUST-00954,2023-12-13,33.0,Female,Busan,Basic,35386.0,6.9,1.0,1,12,Android,BankTransfer,5.0,0
CUST-00955,2023-12-16,49.0,Male,Daejeon,Standard,60838.0,38.6,2.0,1,6,Android,BankTransfer,4.0,0
CUST-00956,2026-03-23,43.0,Male,Daejeon,Premium,64162.0,29.2,3.0,1,12,Android,Card,3.0,0
CUST-00957,2024-07-19,43.0,Male,Daegu,Premium,81371.0,120.5,4.0,0,6,Web,Card,4.0,0
CUST-00958,2024-05-06,49.0,Male,Seoul,Basic,72035.0,18.8,0.0,2,12,Android,BankTransfer,5.0,0
CUST-00959,2024-03-26,42.0,Male,Daejeon,Basic,43859.0,17.3,1.0,0,3,Android,VirtualAccount,5.0,0
CUST-00960,2025-07-05,38.0,Female,Busan,Standard,72848.0,6.9,1.0,0,24,iOS,VirtualAccount,1.0,0
CUST-00961,2025-09-15,33.0,Female,Daejeon,Standard,55947.0,71.7,1.0,1,24,Android,VirtualAccount,5.0,0
CUST-00962,2023-07-28,37.0,Male,Incheon,Premium,48170.0,33.0,1.0,2,12,iOS,VirtualAccount,1.0,0
CUST-00963,2023-12-16,57.0,Female,Incheon,Basic,52153.0,47.6,2.0,1,3,iOS,VirtualAccount,2.0,0
CUST-00964,2025-04-11,39.0,Female,Daegu,Premium,67055.0,17.7,2.0,3,12,iOS,BankTransfer,4.0,0
CUST-00965,2023-09-02,67.0,Female,Incheon,Basic,59426.0,114.0,3.0,0,12,Android,Mobile,2.0,0
CUST-00966,2023-05-03,18.0,Male,Daegu,Standard,53516.0,36.5,0.0,1,3,iOS,BankTransfer,4.0,0
CUST-00967,2023-12-29,48.0,Male,Daegu,Basic,63644.0,16.1,0.0,2,3,Android,BankTransfer,4.0,0
CUST-00968,2023-09-13,38.0,Male,Seoul,Standard,59084.0,92.6,4.0,0,24,Android,BankTransfer,4.0,0
CUST-00969,2024-03-25,37.0,Male,Daejeon,Standard,49983.0,22.7,1.0,0,12,iOS,Mobile,1.0,0
CUST-00970,2025-07-03,29.0,Female,Seoul,Premium,77752.0,58.9,3.0,0,6,Android,VirtualAccount,1.0,0
CUST-00971,2023-03-07,20.0,Female,Seoul,Basic,73381.0,44.3,1.0,2,12,iOS,Card,5.0,0
CUST-00972,2026-05-15,49.0,Male,Busan,Standard,77805.0,27.6,2.0,2,6,iOS,Card,4.0,0
CUST-00973,2023-10-14,44.0,Female,Seoul,Premium,97845.0,41.4,3.0,0,24,iOS,VirtualAccount,3.0,0
CUST-00974,2025-02-17,61.0,Male,Seoul,Basic,63285.0,13.8,1.0,2,3,Web,VirtualAccount,3.0,0
CUST-00975,2025-12-04,18.0,Male,Seoul,Basic,56707.0,29.4,1.0,2,12,Web,Card,1.0,0
CUST-00976,2025-08-11,48.0,Female,Seoul,Basic,84957.0,17.6,,0,24,Web,Mobile,5.0,0
CUST-00977,2024-12-14,38.0,Male,Seoul,Premium,54837.0,32.2,1.0,1,12,Android,Mobile,1.0,0
CUST-00978,2025-11-06,54.0,Male,Incheon,Standard,62414.0,35.3,1.0,0,24,Android,Mobile,5.0,0
CUST-00979,2026-02-17,,Female,Busan,Standard,45825.0,23.3,3.0,0,6,iOS,VirtualAccount,1.0,0
CUST-00980,2024-05-07,27.0,Male,Busan,Premium,50825.0,40.9,1.0,0,6,iOS,VirtualAccount,,0
CUST-00981,2024-01-16,34.0,Male,Seoul,Standard,38706.0,34.4,1.0,0,1,Android,VirtualAccount,5.0,0
CUST-00982,2023-02-20,20.0,Male,Busan,Basic,69489.0,17.3,2.0,0,12,iOS,VirtualAccount,3.0,0
CUST-00983,2025-04-15,33.0,Male,Seoul,Basic,87018.0,41.5,3.0,1,6,iOS,Mobile,3.0,0
CUST-00984,2025-01-13,22.0,Female,Busan,Standard,70993.0,49.7,2.0,1,12,Android,BankTransfer,4.0,0
CUST-00985,2025-08-05,49.0,Female,Seoul,Premium,49310.0,15.5,2.0,2,6,Android,Card,4.0,0
CUST-00986,2025-07-24,53.0,Male,Busan,Standard,40095.0,48.9,2.0,0,24,Web,BankTransfer,3.0,0
CUST-00987,2023-08-28,59.0,Female,Incheon,Premium,60970.0,40.4,1.0,1,6,Android,Card,3.0,0
CUST-00988,2024-12-05,30.0,Female,Busan,Premium,73029.0,50.8,3.0,0,6,Android,BankTransfer,5.0,0
CUST-00989,2023-03-18,32.0,Female,Daejeon,Premium,86405.0,99.4,2.0,1,24,Android,Mobile,4.0,0
CUST-00990,2023-05-27,53.0,Female,Busan,Standard,35461.0,78.2,2.0,1,1,Android,BankTransfer,1.0,1
CUST-00991,2023-01-21,28.0,Male,Incheon,Basic,77261.0,88.7,1.0,0,1,Android,BankTransfer,4.0,0
CUST-00992,2026-01-03,21.0,Female,Daegu,Basic,88282.0,15.8,1.0,2,24,iOS,Mobile,1.0,0
CUST-00993,2023-08-21,41.0,Male,Incheon,Standard,49107.0,18.0,2.0,2,12,Web,VirtualAccount,1.0,1
CUST-00994,2025-12-05,49.0,Male,Seoul,Standard,50987.0,12.8,1.0,1,12,Android,Card,3.0,0
CUST-00995,2024-03-02,38.0,Male,Seoul,Basic,72071.0,53.6,2.0,1,6,Android,Mobile,2.0,0
CUST-00996,2024-02-11,31.0,Female,Incheon,Premium,76842.0,31.4,4.0,0,6,iOS,Card,3.0,0
CUST-00997,2025-10-11,28.0,Male,Seoul,Standard,56535.0,28.1,4.0,1,24,Android,BankTransfer,3.0,0
CUST-00998,2025-05-06,28.0,Female,Busan,Premium,96174.0,22.3,0.0,0,12,iOS,Card,3.0,0
CUST-00999,2025-05-27,45.0,Male,Daejeon,Basic,57131.0,23.1,1.0,0,24,iOS,Mobile,1.0,0
CUST-01000,2024-05-05,18.0,Female,Seoul,Standard,73778.0,30.6,1.0,2,1,iOS,VirtualAccount,3.0,0
CUST-01001,2024-03-02,56.0,Female,Busan,Basic,276603.0,53.6,2.0,2,12,iOS,Card,4.0,0
CUST-01002,2024-06-14,21.0,Male,Daegu,Standard,61895.0,50.5,4.0,0,1,iOS,VirtualAccount,3.0,0
CUST-01003,2024-05-28,34.0,Male,Incheon,Standard,58048.0,17.2,1.0,2,24,iOS,VirtualAccount,5.0,0
CUST-01004,2026-03-01,34.0,Male,Daegu,Premium,76449.0,39.3,4.0,0,24,iOS,Mobile,1.0,0
CUST-01005,2026-06-02,25.0,Male,Busan,Basic,67430.0,33.7,0.0,1,12,Android,Card,2.0,0
CUST-01006,2025-11-07,34.0,Female,Incheon,Standard,94796.0,38.8,1.0,1,3,iOS,VirtualAccount,2.0,1
CUST-01007,2025-04-17,46.0,Male,Seoul,Basic,91531.0,30.7,2.0,2,24,iOS,Card,5.0,0
CUST-01008,2024-06-01,18.0,Male,Seoul,Basic,58206.0,57.1,0.0,2,3,Android,Mobile,2.0,1
CUST-01009,2023-06-15,,Female,Seoul,Standard,73568.0,39.3,,0,3,iOS,VirtualAccount,5.0,0
CUST-01010,2025-09-01,52.0,Female,Busan,Standard,53691.0,92.5,2.0,0,12,iOS,VirtualAccount,2.0,0
CUST-01011,2025-11-24,61.0,Female,Daejeon,Standard,35970.0,19.9,3.0,0,1,iOS,Mobile,5.0,0
CUST-01012,2025-06-06,53.0,Female,Incheon,Basic,39954.0,32.0,1.0,1,12,Android,Card,5.0,0
CUST-01013,2025-01-18,28.0,Female,Busan,Premium,72854.0,31.2,4.0,0,6,iOS,BankTransfer,2.0,0
CUST-01014,2026-03-31,39.0,Male,Daegu,Standard,85323.0,34.1,2.0,1,24,Web,BankTransfer,2.0,0
CUST-01015,2023-02-13,45.0,Female,Seoul,Standard,18000.0,102.5,3.0,1,12,iOS,BankTransfer,5.0,0
CUST-01016,2024-03-20,30.0,Male,Seoul,Standard,72125.0,98.0,3.0,1,12,iOS,Card,2.0,0
CUST-01017,2023-01-18,24.0,Female,Seoul,Basic,52962.0,22.0,1.0,1,6,Web,VirtualAccount,5.0,0
CUST-01018,2023-07-22,29.0,Male,Daegu,Basic,81870.0,21.2,2.0,2,6,Android,VirtualAccount,2.0,0
CUST-01019,2024-08-29,49.0,Female,Seoul,Premium,57229.0,25.1,3.0,2,24,iOS,Card,3.0,0
CUST-01020,2025-02-06,21.0,Female,Seoul,Premium,46731.0,56.2,3.0,0,3,Android,Card,4.0,0
CUST-01021,2023-06-12,27.0,Male,Daegu,Standard,53161.0,82.8,1.0,1,24,Android,Mobile,4.0,0
CUST-01022,2023-05-27,47.0,Male,Daegu,Standard,83175.0,52.4,0.0,0,12,iOS,VirtualAccount,5.0,0
CUST-01023,2025-06-03,36.0,Female,Daegu,Premium,79182.0,45.2,4.0,1,3,iOS,Card,5.0,0
CUST-01024,2025-01-17,56.0,Female,Busan,Standard,87901.0,16.0,1.0,2,6,iOS,Mobile,5.0,0
CUST-01025,2025-09-20,35.0,Female,Seoul,Standard,18000.0,36.0,0.0,0,12,Android,Card,2.0,0
CUST-01026,2023-08-11,46.0,Female,Busan,Premium,23267.0,52.3,0.0,0,3,Android,Card,5.0,0
CUST-01027,2026-03-28,18.0,Female,Incheon,Basic,46419.0,10.2,1.0,0,1,Android,Card,5.0,0
CUST-01028,2023-02-03,34.0,Male,Daejeon,Standard,65816.0,49.2,4.0,1,12,iOS,Card,1.0,1
CUST-01029,2025-01-18,18.0,Female,Incheon,Standard,44650.0,41.7,1.0,2,24,iOS,BankTransfer,2.0,0
CUST-01030,2025-06-25,46.0,Female,Daejeon,Basic,42506.0,45.5,1.0,0,1,Android,VirtualAccount,5.0,0
CUST-01031,2025-12-04,52.0,Male,Seoul,Basic,64110.0,77.1,3.0,1,24,Android,Mobile,2.0,0
CUST-01032,2025-04-30,46.0,Female,Seoul,Standard,50525.0,69.5,0.0,2,24,iOS,BankTransfer,4.0,0
CUST-01033,2024-09-23,55.0,Female,Seoul,Standard,77859.0,34.9,3.0,0,12,Android,VirtualAccount,4.0,0
CUST-01034,2025-05-01,41.0,Female,Seoul,Premium,66016.0,29.2,1.0,0,1,Web,VirtualAccount,5.0,0
CUST-01035,2025-04-29,23.0,Female,Daegu,Standard,22066.0,73.5,0.0,1,3,iOS,BankTransfer,4.0,0
CUST-01036,2025-12-09,42.0,Female,Seoul,Standard,39362.0,26.1,2.0,1,12,Android,Mobile,3.0,0
CUST-01037,2024-05-26,47.0,Male,Seoul,Premium,61513.0,18.5,2.0,0,24,Android,BankTransfer,2.0,0
CUST-01038,2025-10-12,39.0,Male,Daegu,Premium,55802.0,16.5,2.0,1,1,Android,Card,3.0,0
CUST-01039,2024-06-03,29.0,Female,Daejeon,Standard,42638.0,49.7,0.0,0,6,Web,Mobile,3.0,0
CUST-01040,2024-02-26,58.0,Male,Busan,Basic,55010.0,26.1,1.0,0,12,Android,Card,4.0,0
CUST-01041,2024-12-08,48.0,Male,Daegu,Standard,104368.0,20.6,1.0,1,12,iOS,VirtualAccount,5.0,0
CUST-01042,2025-12-02,40.0,Male,Daejeon,Standard,53932.0,28.9,0.0,1,12,Android,BankTransfer,3.0,0
CUST-01043,2024-04-05,42.0,Female,Seoul,Premium,66048.0,7.2,1.0,1,6,Android,Mobile,2.0,0
CUST-01044,2023-01-04,51.0,Female,Seoul,Standard,56348.0,22.7,2.0,1,24,Android,Mobile,2.0,1
CUST-01045,2026-05-09,57.0,Female,Daegu,Premium,31922.0,16.1,1.0,1,12,Android,Card,2.0,0
CUST-01046,2025-10-19,42.0,Female,Daejeon,Basic,64463.0,50.1,4.0,2,12,Android,BankTransfer,1.0,0
CUST-01047,2023-03-22,39.0,Male,Seoul,Basic,85080.0,18.7,0.0,0,6,iOS,Mobile,5.0,0
CUST-01048,2025-07-27,51.0,Female,Busan,Standard,66855.0,36.2,2.0,1,6,Android,VirtualAccount,3.0,1
CUST-01049,2024-09-04,,Male,Busan,Standard,50733.0,32.2,1.0,0,24,Android,Mobile,1.0,0
CUST-01050,2023-02-27,36.0,Male,Incheon,Standard,97053.0,30.5,3.0,0,6,Android,BankTransfer,5.0,0
CUST-01051,2023-04-28,50.0,Female,Seoul,Basic,82454.0,12.3,1.0,0,3,iOS,VirtualAccount,1.0,0
CUST-01052,2024-10-09,42.0,Female,Daejeon,Basic,76689.0,37.8,3.0,0,1,Android,BankTransfer,4.0,0
CUST-01053,2026-01-24,28.0,Male,Seoul,Basic,51179.0,29.2,1.0,1,24,Web,BankTransfer,2.0,0
CUST-01054,2024-11-28,19.0,Male,Busan,Standard,52026.0,98.8,1.0,1,24,Android,Mobile,4.0,0
CUST-01055,2025-08-05,32.0,Male,Incheon,Basic,69098.0,49.1,1.0,1,12,Web,Mobile,4.0,0
CUST-01056,2024-07-10,30.0,Male,Incheon,Basic,64950.0,38.2,,0,1,Android,VirtualAccount,3.0,0
CUST-01057,2025-04-16,21.0,Female,Incheon,Premium,91768.0,54.8,1.0,1,12,Android,VirtualAccount,4.0,0
CUST-01058,2024-04-26,36.0,Male,Incheon,Standard,96271.0,50.7,0.0,1,3,iOS,Mobile,1.0,0
CUST-01059,2023-11-29,34.0,Male,Incheon,Premium,58489.0,39.1,2.0,0,12,iOS,Mobile,1.0,0
CUST-01060,2025-12-26,28.0,Male,Busan,Basic,44348.0,50.9,3.0,3,24,Android,Mobile,5.0,0
CUST-01061,2026-05-16,39.0,Female,Incheon,Standard,54638.0,115.8,3.0,1,24,iOS,BankTransfer,4.0,0
CUST-01062,2024-07-25,37.0,Female,Daejeon,Standard,75508.0,18.3,3.0,1,6,Android,,2.0,0
CUST-01063,2024-01-30,37.0,Male,Seoul,Standard,66017.0,8.1,1.0,1,12,iOS,Card,5.0,0
CUST-01064,2024-02-08,24.0,Female,Busan,Standard,41975.0,69.6,1.0,1,12,Android,VirtualAccount,1.0,0
CUST-01065,2025-12-19,42.0,Male,Seoul,Basic,48876.0,68.7,2.0,0,6,Android,BankTransfer,5.0,0
CUST-01066,2023-12-31,60.0,Male,Seoul,Standard,92454.0,6.3,3.0,1,24,iOS,Mobile,1.0,1
CUST-01067,2023-09-17,30.0,Female,Incheon,Premium,60698.0,40.6,5.0,0,12,iOS,BankTransfer,,0
CUST-01068,2026-04-21,36.0,Female,Seoul,Basic,73069.0,24.9,1.0,0,3,Android,VirtualAccount,3.0,0
CUST-01069,2024-03-08,53.0,Male,Incheon,Premium,55907.0,54.7,1.0,1,24,Web,VirtualAccount,4.0,0
CUST-01070,2023-05-19,48.0,Male,Incheon,Standard,34449.0,40.4,2.0,0,3,Android,VirtualAccount,5.0,0
CUST-01071,2024-03-29,34.0,Female,Daejeon,Premium,41600.0,20.4,2.0,3,12,Android,Card,2.0,1
CUST-01072,2025-01-25,38.0,Female,Daejeon,Standard,49072.0,52.4,1.0,1,12,Android,Card,2.0,0
CUST-01073,2023-11-01,54.0,Female,Seoul,Basic,72265.0,65.1,3.0,0,6,Android,BankTransfer,2.0,0
CUST-01074,2025-10-27,31.0,Female,Seoul,Standard,96075.0,31.2,3.0,0,24,iOS,Card,4.0,0
CUST-01075,2024-08-01,26.0,Female,Daegu,Premium,45243.0,46.9,0.0,0,12,iOS,VirtualAccount,4.0,0
CUST-01076,2026-01-29,26.0,Male,Incheon,Standard,83031.0,33.9,1.0,3,12,iOS,BankTransfer,5.0,0
CUST-01077,2023-03-28,37.0,Male,Incheon,Basic,69842.0,64.0,1.0,1,24,Web,Card,5.0,0
CUST-01078,2023-02-05,48.0,Female,Busan,Basic,62775.0,60.3,2.0,0,1,Android,Mobile,1.0,0
CUST-01079,2023-09-04,47.0,Male,Busan,Premium,79575.0,35.3,1.0,0,12,Web,Mobile,5.0,0
CUST-01080,2026-02-09,57.0,Female,Busan,Premium,85366.0,67.8,1.0,0,6,Android,Card,4.0,0
CUST-01081,2025-08-16,37.0,Female,Daejeon,Basic,44409.0,17.5,2.0,2,24,Android,Mobile,2.0,1
CUST-01082,2023-03-08,55.0,Male,Busan,Standard,62267.0,24.6,0.0,0,3,Android,BankTransfer,4.0,0
CUST-01083,2025-06-24,30.0,Male,Daejeon,Premium,55618.0,36.3,1.0,1,12,iOS,VirtualAccount,2.0,1
CUST-01084,2024-02-12,51.0,Female,Seoul,Standard,67784.0,26.9,0.0,1,12,Web,Card,3.0,0
CUST-01085,2023-09-25,49.0,Female,Daejeon,Premium,49264.0,26.0,1.0,0,3,Android,Mobile,3.0,0
CUST-01086,2023-04-09,43.0,Male,Seoul,Basic,46604.0,33.8,2.0,1,3,iOS,Mobile,5.0,0
CUST-01087,2024-11-01,35.0,Male,Daegu,Basic,49498.0,49.9,2.0,0,12,Android,Mobile,5.0,0
CUST-01088,2026-01-09,31.0,Male,Seoul,Standard,66964.0,23.1,1.0,2,3,Web,BankTransfer,1.0,0
CUST-01089,2024-11-21,56.0,Male,Daegu,Standard,67962.0,20.6,0.0,0,1,Android,VirtualAccount,2.0,0
CUST-01090,2023-07-23,44.0,Female,Incheon,Premium,67657.0,4.2,0.0,1,12,iOS,Card,3.0,0
CUST-01091,2026-03-20,56.0,Female,Incheon,Standard,73351.0,27.4,1.0,2,12,Web,BankTransfer,2.0,0
CUST-01092,2024-12-19,54.0,Female,Busan,Premium,40833.0,47.5,2.0,0,12,iOS,VirtualAccount,3.0,0
CUST-01093,2025-08-30,59.0,Female,Busan,Basic,64019.0,30.3,3.0,0,24,Android,VirtualAccount,3.0,0
CUST-01094,2023-07-16,35.0,Female,Seoul,Standard,57604.0,19.2,4.0,1,3,iOS,BankTransfer,5.0,0
CUST-01095,2023-04-30,40.0,Female,Daegu,Basic,50739.0,13.4,2.0,2,6,Android,Mobile,4.0,0
CUST-01096,2025-11-15,19.0,Female,Busan,Premium,93038.0,35.8,2.0,2,1,Android,VirtualAccount,4.0,0
CUST-01097,2023-09-26,28.0,Female,Seoul,Basic,92104.0,19.5,3.0,0,24,Web,VirtualAccount,3.0,0
CUST-01098,2025-10-29,45.0,Male,Seoul,Standard,77108.0,46.9,2.0,2,12,iOS,Card,4.0,0
CUST-01099,2023-11-28,36.0,Female,Busan,Basic,50969.0,60.6,3.0,1,6,iOS,BankTransfer,5.0,0
CUST-01100,2023-12-20,,Male,Seoul,Basic,55185.0,35.1,0.0,2,12,Android,BankTransfer,5.0,0
CUST-01101,2023-05-08,18.0,Male,Daegu,Basic,71986.0,14.4,2.0,1,6,iOS,VirtualAccount,3.0,0
CUST-01102,2023-07-17,47.0,Female,Daegu,Basic,99300.0,27.9,2.0,0,6,iOS,Card,4.0,0
CUST-01103,2024-04-20,52.0,Female,Busan,Standard,46537.0,12.0,4.0,0,12,Android,Mobile,1.0,0
CUST-01104,2026-01-21,34.0,Male,Daegu,Premium,85806.0,52.8,0.0,1,12,iOS,BankTransfer,4.0,0
CUST-01105,2026-04-14,31.0,Male,Seoul,Standard,92391.0,38.2,4.0,2,3,Web,VirtualAccount,3.0,1
CUST-01106,2024-07-03,43.0,Male,Busan,Premium,50899.0,23.7,1.0,0,12,Android,Mobile,4.0,0
CUST-01107,2023-02-17,26.0,Female,Incheon,Standard,82035.0,53.0,1.0,0,12,Android,BankTransfer,5.0,0
CUST-01108,2024-04-03,26.0,Male,Busan,Basic,74114.0,59.1,2.0,3,6,iOS,BankTransfer,2.0,0
CUST-01109,2023-09-18,25.0,Female,Busan,Basic,51006.0,97.4,,0,6,iOS,Mobile,3.0,0
CUST-01110,2023-09-03,21.0,Female,Daejeon,Basic,75869.0,18.7,1.0,1,1,iOS,Mobile,5.0,0
CUST-01111,2023-10-19,35.0,Male,Seoul,Standard,64955.0,53.3,2.0,2,24,iOS,BankTransfer,5.0,1
CUST-01112,2025-02-14,,Female,Incheon,Basic,55420.0,66.0,2.0,0,6,Android,VirtualAccount,4.0,0
CUST-01113,2024-10-12,47.0,Female,Seoul,Basic,73918.0,10.4,4.0,0,6,Android,Card,4.0,0
CUST-01114,2023-07-16,42.0,Female,Seoul,Premium,53986.0,39.7,1.0,0,24,Web,VirtualAccount,2.0,0
CUST-01115,2024-09-27,41.0,Male,Incheon,Basic,58113.0,68.2,4.0,2,24,iOS,VirtualAccount,4.0,0
CUST-01116,2025-02-10,44.0,Female,Busan,Standard,61733.0,52.3,,0,24,Android,BankTransfer,3.0,0
CUST-01117,2024-03-28,32.0,Female,Daejeon,Standard,52300.0,33.4,0.0,0,12,Android,Card,3.0,0
CUST-01118,2024-11-11,39.0,Female,Daejeon,Standard,86105.0,36.4,5.0,1,3,iOS,Card,,0
CUST-01119,2023-12-28,40.0,Male,Seoul,Basic,67971.0,24.6,1.0,1,6,iOS,VirtualAccount,5.0,0
CUST-01120,2025-09-14,38.0,Male,Seoul,Basic,59416.0,15.4,,1,6,iOS,Mobile,5.0,0
CUST-01121,2024-08-31,43.0,Male,Daegu,Standard,72556.0,7.7,1.0,0,12,iOS,,2.0,0
CUST-01122,2025-03-12,59.0,Male,Incheon,Basic,41497.0,13.8,1.0,2,12,Web,Mobile,5.0,0
