order_id,order_date,distance_km,traffic_index,stop_count,driver_experience_years,region,weather,vehicle_type,service_level,package_type,delivery_fee,departure_hour,delivery_time_min
ORD-20260960,2026-05-23,15.71,73.7,6,3.3,Busan,rain,motorbike,normal,medium|fragile,5099.0,20,126.9
ORD-20260961,2026-07-31,25.66,44.4,6,3.3,Busan,clear,van,normal,medium,6094.0,10,119.3
ORD-20260962,2026-07-13,15.19,58.4,5,4.1,Incheon,cloudy,truck,normal,small|fragile,3998.0,22,106.0
ORD-20260963,2026-03-25,18.91,34.2,7,6.9,Busan,cloudy,van,normal,small,5040.0,18,103.8
ORD-20260964,2026-04-27,6.73,56.4,5,4.8,Seoul,cloudy,van,same_day,medium|fragile,5839.0,7,89.5
ORD-20260965,2026-01-05,18.8,50.6,5,9.1,Incheon,clear,van,express,large,6929.0,21,86.8
ORD-20260966,2026-04-21,7.36,36.1,4,5.5,Busan,clear,motorbike,express,medium,5315.0,9,59.0
ORD-20260967,2026-07-17,12.82,54.8,4,2.3,Daegu,clear,van,normal,large,4865.0,14,84.9
ORD-20260968,2026-07-09,23.71,40.6,8,6.2,Seoul,clear,van,normal,large,6601.0,13,123.5
ORD-20260969,2026-05-24,17.19,47.0,10,6.1,Daejeon,rain,van,express,small,7882.0,22,99.1
ORD-20260970,2026-03-11,36.55,66.9,5,1.1,Incheon,snow,van,express,small,8505.0,10,145.2
ORD-20260971,2026-02-01,26.84,67.7,4,1.8,Seoul,rain,van,express,small|fragile,6814.0,17,142.0
ORD-20260972,2026-02-05,35.24,55.4,7,0.3,Incheon,clear,motorbike,normal,medium,5954.0,17,172.0
ORD-20260973,2026-03-17,8.12,52.4,3,4.1,Daegu,rain,van,same_day,small|fragile,6045.0,8,69.1
ORD-20260974,2026-07-08,33.14,55.1,8,3.1,Seoul,clear,van,same_day,medium|fragile,8189.0,17,157.0
ORD-20260975,2026-06-03,11.43,66.2,3,7.7,Incheon,rain,van,normal,large|fragile,3566.0,22,90.5
ORD-20260976,2026-07-19,28.89,66.1,9,6.7,Busan,clear,van,same_day,medium,8233.0,18,134.8
ORD-20260977,2026-08-06,15.29,61.9,3,2.0,Seoul,rain,truck,same_day,medium,6210.0,11,103.1
ORD-20260978,2026-05-12,34.55,24.9,2,6.2,Daegu,rain,van,normal,medium,6527.0,12,126.9
ORD-20260979,2026-02-25,22.45,40.0,2,5.1,Seoul,cloudy,van,normal,medium,4870.0,8,109.6
ORD-20260980,2026-05-30,3.84,68.1,4,0.3,Daejeon,clear,van,express,medium,4749.0,8,58.4
ORD-20260981,2026-03-08,27.97,52.8,3,2.7,Incheon,clear,van,express,medium|fragile,7680.0,9,132.1
ORD-20260982,2026-07-23,19.01,36.4,3,5.5,Busan,clear,motorbike,normal,large,4377.0,11,90.6
ORD-20260983,2026-05-07,39.24,56.3,9,5.5,Busan,cloudy,truck,normal,medium,6974.0,6,173.5
ORD-20260984,2026-06-05,9.94,70.3,11,3.6,Daegu,rain,truck,express,large|fragile,6485.0,9,137.1
ORD-20260985,2026-07-08,19.05,57.6,6,5.8,Seoul,clear,van,normal,large|fragile,4925.0,9,137.7
ORD-20260986,2026-06-06,19.86,65.1,3,5.3,Seoul,clear,van,express,small,6228.0,15,98.3
ORD-20260987,2026-07-13,30.48,77.1,7,4.9,Daegu,cloudy,van,express,medium,7948.0,19,134.9
ORD-20260988,2026-01-03,20.4,69.5,7,1.0,Seoul,clear,motorbike,normal,large,4926.0,10,127.8
ORD-20260989,2026-04-13,8.94,11.4,6,3.7,Seoul,rain,van,express,medium|fragile,5634.0,13,80.8
ORD-20260990,2026-06-29,22.09,71.8,3,6.8,Seoul,cloudy,van,express,medium|fragile,7235.0,8,120.2
ORD-20260991,2026-02-02,4.91,84.5,3,4.7,Busan,clear,van,normal,medium|fragile,3514.0,22,97.4
ORD-20260992,2026-02-24,11.8,64.3,6,6.1,Busan,rain,van,express,medium|fragile,6531.0,11,97.4
ORD-20260993,2026-04-29,33.08,100.0,4,6.6,Seoul,clear,van,normal,large,5804.0,17,180.9
ORD-20260994,2026-04-30,14.21,78.8,2,3.9,Incheon,cloudy,van,normal,small|fragile,3947.0,19,121.8
ORD-20260995,2026-02-11,23.61,61.0,7,0.2,Incheon,clear,truck,express,small,7129.0,11,109.0
ORD-20260996,2026-04-09,22.9,37.7,6,4.5,Busan,cloudy,truck,same_day,large,6833.0,12,114.6
ORD-20260997,2026-06-11,13.65,62.6,5,8.2,Busan,clear,van,same_day,large,6486.0,21,75.5
ORD-20260998,2026-06-17,16.24,68.4,3,3.5,Seoul,clear,truck,normal,large|fragile,4630.0,12,113.2
ORD-20260999,2026-02-02,15.27,31.4,9,4.4,Daejeon,clear,truck,normal,medium,5780.0,8,110.7
ORD-20261000,2026-03-28,9.98,40.9,6,3.0,Daegu,cloudy,van,normal,large,3947.0,16,89.9
ORD-20261001,2026-02-16,19.43,44.4,6,4.9,Busan,clear,motorbike,same_day,small|fragile,7176.0,15,85.2
ORD-20261002,2026-04-09,42.59,60.5,7,8.9,Seoul,clear,van,normal,medium|fragile,7293.0,18,187.4
ORD-20261003,2026-01-05,12.81,58.0,9,7.2,Seoul,clear,van,express,medium,7281.0,11,90.0
ORD-20261004,2026-06-18,36.13,41.5,3,0.2,Daejeon,cloudy,van,normal,medium,5426.0,10,130.8
ORD-20261005,2026-03-22,17.98,89.3,7,2.4,Seoul,cloudy,motorbike,normal,medium,5069.0,18,149.4
ORD-20261006,2026-03-17,20.38,84.3,7,5.4,Daejeon,cloudy,motorbike,normal,small,5810.0,21,112.7
ORD-20261007,2026-07-30,26.97,52.3,3,1.7,Incheon,clear,van,normal,medium,5392.0,11,120.8
ORD-20261008,2026-07-01,16.34,53.4,5,3.9,Incheon,clear,van,same_day,small,6224.0,10,85.4
ORD-20261009,2026-05-21,16.02,33.0,6,8.4,Busan,cloudy,van,normal,small,4641.0,19,103.8
ORD-20261010,2026-03-05,8.35,46.3,4,5.5,Busan,clear,van,express,large,4749.0,7,79.1
ORD-20261011,2026-04-07,20.65,77.3,9,12.0,Busan,clear,van,express,small,7820.0,20,112.2
ORD-20261012,2026-04-15,14.96,63.7,3,0.2,Seoul,clear,truck,normal,small,4936.0,16,98.2
ORD-20261013,2026-04-04,43.24,63.3,1,0.2,Daegu,cloudy,motorbike,normal,medium|fragile,6970.0,12,169.8
ORD-20261014,2026-01-12,32.1,32.6,7,0.2,Daejeon,clear,van,express,large,7077.0,9,130.8
ORD-20261015,2026-01-15,16.19,29.8,3,3.7,Daegu,rain,truck,normal,medium,4510.0,19,109.6
ORD-20261016,2026-05-15,8.8,61.1,6,,Busan,cloudy,van,normal,large,4412.0,15,104.0
ORD-20261017,2026-03-20,13.77,47.2,6,5.2,Incheon,clear,truck,express,medium,6256.0,17,92.3
ORD-20261018,2026-04-03,9.23,23.3,2,2.0,Seoul,clear,van,normal,small,3888.0,13,62.6
ORD-20261019,2026-06-27,6.27,33.5,8,4.0,Seoul,rain,truck,normal,medium,4462.0,17,117.9
ORD-20261020,2026-06-18,42.26,67.2,4,5.4,Daegu,rain,motorbike,normal,large,7701.0,14,159.6
ORD-20261021,2026-06-21,27.74,58.2,6,4.7,Busan,clear,van,normal,large|fragile,6718.0,16,139.9
ORD-20261022,2026-01-16,25.2,75.6,2,3.4,Busan,cloudy,motorbike,normal,medium,4481.0,6,126.3
ORD-20261023,2026-04-26,17.03,92.2,3,5.3,Seoul,clear,van,normal,small,4802.0,6,114.7
ORD-20261024,2026-01-07,23.88,64.9,5,4.4,Daejeon,clear,truck,normal,medium,6456.0,15,133.2
ORD-20261025,2026-01-19,5.71,64.3,7,3.4,Busan,cloudy,van,express,small|fragile,5672.0,18,81.2
ORD-20261026,2026-06-12,27.19,89.1,3,3.9,Seoul,clear,motorbike,normal,medium,5380.0,7,130.4
ORD-20261027,2026-07-13,16.59,53.2,3,2.3,Seoul,clear,truck,express,small,6252.0,17,89.1
ORD-20261028,2026-01-18,45.84,41.5,4,6.0,Busan,cloudy,truck,normal,large,7347.0,16,170.1
ORD-20261029,2026-01-26,14.57,58.6,8,3.4,Seoul,clear,truck,normal,large|fragile,4915.0,8,130.4
ORD-20261030,2026-05-15,13.8,57.2,1,0.2,Daegu,clear,motorbike,normal,medium|fragile,4451.0,9,97.1
ORD-20261031,2026-07-21,4.26,72.9,5,3.0,Daegu,cloudy,van,normal,medium,2866.0,19,91.2
ORD-20261032,2026-06-08,14.73,40.6,7,2.6,Daejeon,clear,motorbike,express,medium,6796.0,16,75.3
ORD-20261033,2026-05-11,7.95,37.6,6,0.2,Daegu,clear,truck,express,medium|fragile,5902.0,6,82.9
ORD-20261034,2026-02-28,52.44,46.4,2,5.0,Daejeon,snow,motorbike,same_day,large|fragile,9372.0,7,178.5
ORD-20261035,2026-06-30,15.44,52.9,3,5.1,Seoul,clear,motorbike,same_day,medium,5967.0,6,73.8
ORD-20261036,2026-01-08,20.49,54.0,3,1.2,Seoul,rain,truck,normal,medium|fragile,5435.0,14,133.2
ORD-20261037,2026-07-18,19.37,61.6,1,0.2,Incheon,snow,van,express,large,6080.0,8,122.7
ORD-20261038,2026-03-25,30.74,51.2,4,6.8,Daejeon,rain,motorbike,normal,small|fragile,5400.0,10,128.8
ORD-20261039,2026-03-23,18.9,62.2,6,5.6,Incheon,cloudy,van,express,medium,6151.0,9,102.8
ORD-20261040,2026-01-06,22.86,69.3,3,3.8,Busan,cloudy,van,same_day,small|fragile,6572.0,7,114.6
ORD-20261041,2026-07-26,26.17,34.6,8,3.6,Busan,cloudy,van,express,medium|fragile,8329.0,18,130.0
ORD-20261042,2026-07-09,22.42,53.8,3,5.3,Daegu,cloudy,van,same_day,small|fragile,6462.0,21,92.5
ORD-20261043,2026-02-21,9.12,53.5,5,3.4,Incheon,cloudy,van,normal,large|fragile,4273.0,21,102.9
ORD-20261044,2026-02-25,22.97,65.1,8,6.7,Seoul,cloudy,motorbike,normal,medium,5441.0,21,132.4
ORD-20261045,2026-04-20,31.26,79.5,6,5.5,Daejeon,clear,truck,express,medium|fragile,8658.0,7,145.6
ORD-20261046,2026-06-01,22.52,35.9,8,4.3,Daejeon,clear,truck,normal,small,5131.0,13,112.4
ORD-20261047,2026-05-30,38.35,86.9,7,8.5,Daejeon,clear,truck,normal,small,6598.0,21,161.0
ORD-20261048,2026-03-13,25.64,39.9,5,1.9,Seoul,clear,van,normal,small,5457.0,17,133.1
ORD-20261049,2026-01-24,22.1,87.4,5,0.2,Busan,clear,van,express,small,6729.0,18,125.5
ORD-20261050,2026-06-06,35.66,38.6,3,,Daegu,snow,motorbike,express,medium,8240.0,6,141.3
ORD-20261051,2026-01-14,38.29,53.1,6,2.4,Seoul,snow,van,normal,medium|fragile,6952.0,18,188.4
ORD-20261052,2026-08-06,50.83,37.6,2,0.2,Seoul,rain,van,normal,small,7645.0,6,179.7
ORD-20261053,2026-07-13,41.65,44.1,3,0.2,Incheon,rain,van,normal,small,6789.0,21,157.1
ORD-20261054,2026-01-04,25.14,53.2,6,3.5,Seoul,rain,truck,express,medium,6550.0,8,139.2
ORD-20261055,2026-02-10,27.26,62.6,5,5.0,Seoul,rain,truck,normal,small,5437.0,12,131.8
ORD-20261056,2026-08-08,9.17,69.0,6,1.3,Busan,cloudy,van,express,large|fragile,4940.0,12,82.5
ORD-20261057,2026-07-04,16.57,36.5,7,4.5,Daegu,rain,truck,express,medium|fragile,7378.0,18,114.4
ORD-20261058,2026-01-20,10.03,42.3,4,2.0,Seoul,cloudy,van,express,medium,6407.0,17,87.5
ORD-20261059,2026-02-14,50.16,65.6,5,4.1,Daejeon,clear,truck,normal,medium|fragile,7048.0,16,185.7
ORD-20261060,2026-04-06,31.87,17.6,2,2.8,Busan,cloudy,van,normal,large,5474.0,20,127.3
ORD-20261061,2026-04-10,3.31,59.1,3,1.4,Daegu,clear,motorbike,express,medium,5083.0,6,64.8
ORD-20261062,2026-01-26,17.15,71.7,1,0.2,Seoul,clear,motorbike,normal,small,4009.0,21,104.9
ORD-20261063,2026-04-21,22.38,41.8,5,3.0,Daegu,clear,van,normal,medium,5520.0,11,118.4
ORD-20261064,2026-08-01,25.6,81.0,8,7.1,Daegu,snow,truck,normal,large,5522.0,15,158.2
ORD-20261065,2026-06-12,30.58,75.3,3,0.2,Daegu,rain,truck,normal,medium|fragile,6367.0,14,171.1
ORD-20261066,2026-05-22,60.27,49.3,4,,Seoul,clear,van,express,medium,10588.0,22,177.7
ORD-20261067,2026-05-06,52.4,82.7,5,4.8,Busan,cloudy,truck,same_day,small,9567.0,18,180.6
ORD-20261068,2026-01-08,13.9,63.9,4,0.6,Daegu,clear,van,normal,large|fragile,4565.0,13,104.0
ORD-20261069,2026-04-30,31.38,26.0,4,1.5,Daegu,cloudy,van,normal,large,5438.0,7,130.9
ORD-20261070,2026-01-17,23.51,32.5,6,8.9,Daegu,clear,truck,express,medium|fragile,7764.0,22,100.3
ORD-20261071,2026-02-23,31.84,69.6,6,,Incheon,rain,van,normal,large|fragile,6575.0,22,154.0
ORD-20261072,2026-07-12,9.09,76.1,6,2.7,Seoul,rain,van,express,small,5886.0,10,94.4
ORD-20261073,2026-06-17,27.05,49.3,6,5.7,Daegu,cloudy,truck,same_day,medium,7372.0,7,119.7
ORD-20261074,2026-01-31,20.08,71.0,2,7.7,Daegu,clear,truck,normal,medium,,17,113.0
ORD-20261075,2026-03-26,38.88,39.8,10,3.8,Incheon,clear,truck,normal,small,7373.0,21,165.2
ORD-20261076,2026-05-18,34.95,57.2,6,3.9,Seoul,clear,van,express,medium,8345.0,19,142.1
ORD-20261077,2026-03-28,17.86,55.6,5,0.7,Daegu,cloudy,van,normal,small|fragile,4942.0,14,111.0
ORD-20261078,2026-07-04,11.31,42.3,5,4.0,Busan,clear,truck,normal,medium,4325.0,13,84.1
ORD-20261079,2026-01-13,36.9,55.7,9,6.0,Daejeon,clear,truck,normal,small,6766.0,8,152.1
ORD-20261080,2026-05-13,24.05,38.3,4,1.7,Incheon,clear,van,normal,small,5036.0,16,104.5
ORD-20261081,2026-01-24,49.11,79.6,6,0.8,Daejeon,cloudy,van,normal,small|fragile,8485.0,9,194.2
ORD-20261082,2026-05-11,16.84,60.7,5,3.3,Incheon,clear,van,express,medium|fragile,6930.0,16,98.6
ORD-20261083,2026-04-07,22.63,80.7,5,8.0,Busan,cloudy,truck,normal,large,5366.0,7,143.0
ORD-20261084,2026-03-20,29.15,57.8,7,1.9,Incheon,clear,motorbike,normal,large,6098.0,17,150.6
ORD-20261085,2026-02-26,8.11,65.6,4,4.4,Seoul,rain,van,normal,small|fragile,3635.0,6,106.5
ORD-20261086,2026-05-13,16.33,55.5,4,4.3,Busan,rain,van,normal,medium,4723.0,17,117.3
ORD-20261087,2026-04-15,9.49,14.6,4,2.0,Seoul,cloudy,truck,same_day,small,4739.0,6,59.0
ORD-20261088,2026-06-17,14.37,72.5,6,7.6,Seoul,clear,van,normal,small|fragile,5799.0,7,114.8
ORD-20261089,2026-05-06,21.37,37.3,4,3.4,Seoul,cloudy,truck,normal,small,4919.0,19,132.4
ORD-20261090,2026-03-30,19.07,66.6,5,4.7,Seoul,clear,motorbike,normal,medium,4986.0,9,117.6
ORD-20261091,2026-06-10,20.49,67.0,3,6.1,Daejeon,clear,truck,normal,small|fragile,4534.0,20,128.3
ORD-20261092,2026-04-15,10.79,64.0,4,7.2,Incheon,clear,truck,normal,small,3130.0,7,94.5
ORD-20261093,2026-03-17,38.19,42.2,2,3.8,Daegu,rain,truck,normal,medium|fragile,6210.0,21,157.6
ORD-20261094,2026-07-09,23.97,49.6,6,7.3,Seoul,cloudy,van,normal,medium,6486.0,20,131.7
ORD-20261095,2026-07-15,17.48,79.1,6,5.0,Busan,clear,truck,same_day,medium,6502.0,11,102.4
ORD-20261096,2026-05-10,27.53,11.5,12,8.9,Daegu,rain,truck,normal,small|fragile,6190.0,15,141.9
ORD-20261097,2026-06-21,36.98,69.6,4,4.6,Seoul,clear,truck,same_day,small|fragile,8415.0,7,155.4
ORD-20261098,2026-05-06,3.04,53.7,2,3.0,Seoul,clear,van,normal,medium|fragile,3027.0,16,71.5
ORD-20261099,2026-03-08,20.35,65.1,5,1.7,Seoul,cloudy,motorbike,normal,large|fragile,5204.0,17,134.0
ORD-20261100,2026-03-05,21.82,52.7,11,8.1,Daegu,rain,van,normal,small,5590.0,20,144.6
ORD-20261101,2026-05-13,8.7,76.7,7,6.4,Seoul,rain,van,express,small,6066.0,11,103.7
ORD-20261102,2026-07-04,25.67,45.5,1,5.2,Daegu,clear,truck,express,small,6926.0,19,101.2
ORD-20261103,2026-03-28,9.01,60.0,5,3.4,Seoul,clear,van,normal,medium|fragile,4099.0,19,110.8
ORD-20261104,2026-06-26,8.53,43.8,5,4.2,Seoul,cloudy,motorbike,normal,small,3499.0,9,81.2
ORD-20261105,2026-03-08,4.82,77.7,10,6.7,Seoul,cloudy,motorbike,express,small|fragile,5907.0,18,104.9
ORD-20261106,2026-03-26,49.62,48.7,5,1.3,Incheon,clear,motorbike,normal,medium,7577.0,16,183.4
ORD-20261107,2026-02-04,17.48,60.1,8,1.7,Incheon,clear,van,normal,medium,4346.0,22,123.1
ORD-20261108,2026-03-23,22.68,40.3,5,3.6,Busan,cloudy,motorbike,same_day,small,7473.0,12,81.3
ORD-20261109,2026-02-24,14.18,36.2,5,7.9,Busan,cloudy,motorbike,normal,medium,4425.0,7,86.0
ORD-20261110,2026-02-18,32.7,31.5,4,0.7,Seoul,clear,van,normal,medium|fragile,6242.0,13,130.6
ORD-20261111,2026-06-26,11.19,52.2,3,6.6,Daegu,clear,van,normal,medium,3695.0,21,95.1
ORD-20261112,2026-02-08,56.09,75.6,0,5.7,Seoul,snow,van,normal,small,7508.0,15,201.6
ORD-20261113,2026-07-18,20.49,46.6,6,3.6,Seoul,rain,van,same_day,medium,6941.0,20,113.4
ORD-20261114,2026-08-06,27.46,34.7,3,6.8,Daegu,clear,van,normal,small,6833.0,11,101.5
ORD-20261115,2026-03-14,46.58,63.5,6,3.5,Incheon,rain,truck,normal,medium,6954.0,9,196.7
ORD-20261116,2026-07-19,9.12,48.1,5,4.9,Daegu,cloudy,van,normal,small,4028.0,20,90.4
ORD-20261117,2026-04-07,13.49,62.5,6,4.7,Daegu,rain,truck,express,large|fragile,5941.0,15,107.6
ORD-20261118,2026-08-01,3.86,73.5,5,3.5,Seoul,clear,van,same_day,medium|fragile,5389.0,13,78.7
ORD-20261119,2026-07-11,27.55,70.0,2,9.9,Seoul,clear,van,normal,medium,4845.0,6,113.0
ORD-20261120,2026-07-20,18.02,57.5,6,4.3,Seoul,clear,truck,express,medium,6820.0,13,103.5
ORD-20261121,2026-04-20,14.59,42.7,2,2.0,Busan,cloudy,motorbike,normal,medium,4193.0,6,83.6
ORD-20261122,2026-06-24,26.72,43.9,8,5.2,Seoul,clear,van,normal,small,6289.0,8,131.0
ORD-20261123,2026-04-30,11.55,50.4,1,1.5,Daejeon,clear,van,normal,medium|fragile,4277.0,18,89.6
ORD-20261124,2026-04-13,32.89,49.4,6,4.9,Daegu,clear,motorbike,normal,medium|fragile,6195.0,18,132.9
ORD-20261125,2026-08-01,37.25,48.3,4,7.1,Busan,rain,truck,normal,medium,6240.0,22,154.6
ORD-20261126,2026-03-05,31.76,76.5,6,4.5,Daegu,cloudy,van,normal,medium,6758.0,10,149.6
ORD-20261127,2026-01-07,20.7,33.4,3,4.3,Busan,cloudy,van,same_day,large|fragile,6602.0,13,94.1
ORD-20261128,2026-04-04,8.87,77.1,4,3.2,Seoul,clear,truck,express,medium,6139.0,6,99.2
ORD-20261129,2026-01-05,11.93,76.3,5,4.0,Daejeon,clear,van,normal,large|fragile,4281.0,22,101.6
ORD-20261130,2026-03-25,17.58,53.4,5,1.3,Seoul,clear,van,normal,small,4002.0,12,114.4
ORD-20261131,2026-02-16,13.78,91.9,5,5.2,Incheon,clear,truck,normal,small|fragile,,15,112.2
ORD-20261132,2026-03-02,7.08,61.9,1,4.7,Incheon,clear,van,same_day,small,5096.0,15,47.7
ORD-20261133,2026-06-11,10.49,50.1,7,3.5,Seoul,clear,van,same_day,large,6458.0,6,87.0
ORD-20261134,2026-04-22,16.48,65.8,8,3.7,Daegu,clear,motorbike,normal,medium,5176.0,22,108.0
ORD-20261135,2026-03-31,9.06,41.5,9,2.2,Seoul,clear,van,normal,small,4626.0,20,108.8
ORD-20261136,2026-06-19,28.51,73.6,3,1.4,Seoul,clear,van,normal,medium,6106.0,14,134.1
ORD-20261137,2026-08-08,7.33,47.0,3,5.3,Busan,clear,van,same_day,small,5257.0,14,55.7
ORD-20261138,2026-03-17,15.72,69.4,8,0.7,Incheon,cloudy,truck,normal,medium|fragile,5512.0,16,121.1
ORD-20261139,2026-04-07,48.2,56.8,2,1.6,Daegu,clear,van,normal,small|fragile,7064.0,6,160.1
ORD-20261140,2026-04-20,7.02,54.8,3,0.2,Daejeon,snow,van,normal,small|fragile,3585.0,14,110.4
ORD-20261141,2026-05-24,33.97,89.4,2,2.0,Busan,clear,truck,normal,large|fragile,4914.0,6,162.1
ORD-20261142,2026-06-21,11.32,80.6,2,4.4,Busan,clear,motorbike,normal,medium,3956.0,11,95.9
ORD-20261143,2026-03-14,24.67,46.6,8,2.8,Busan,rain,truck,normal,small,6523.0,6,131.9
ORD-20261144,2026-02-28,20.28,70.0,3,4.6,Daejeon,clear,truck,normal,medium|fragile,5350.0,12,121.3
ORD-20261145,2026-08-01,16.95,61.7,9,3.7,Busan,cloudy,motorbike,normal,medium,4551.0,16,121.0
ORD-20261146,2026-07-24,27.48,36.1,5,2.9,Seoul,clear,truck,normal,large,5690.0,21,133.0
ORD-20261147,2026-04-13,24.59,82.1,2,4.8,Busan,clear,van,normal,medium|fragile,5667.0,19,146.5
ORD-20261148,2026-06-18,10.59,72.5,5,5.8,Seoul,clear,truck,normal,small,4121.0,21,98.8
ORD-20261149,2026-07-26,21.22,48.7,0,2.3,Seoul,rain,van,normal,small,4497.0,10,107.6
ORD-20261150,2026-02-12,32.56,57.9,9,6.2,Incheon,rain,van,normal,large|fragile,6341.0,18,178.9
ORD-20261151,2026-06-06,33.19,46.9,3,3.6,Daejeon,clear,motorbike,normal,small,6074.0,10,120.6
ORD-20261152,2026-05-13,13.89,13.8,2,3.1,Daegu,rain,van,express,medium,5298.0,19,77.7
ORD-20261153,2026-03-15,31.82,49.2,6,3.4,Seoul,clear,motorbike,same_day,large,7529.0,20,131.3
ORD-20261154,2026-05-29,34.69,56.5,3,0.6,Seoul,cloudy,van,express,medium,8400.0,7,149.2
ORD-20261155,2026-04-24,5.13,36.4,2,3.5,Seoul,clear,motorbike,normal,medium,4053.0,16,59.0
ORD-20261156,2026-07-02,6.98,52.1,9,6.5,Busan,cloudy,van,normal,medium,4364.0,18,102.2
ORD-20261157,2026-02-16,11.95,65.7,4,5.2,Incheon,clear,truck,normal,medium,4154.0,20,109.0
ORD-20261158,2026-02-27,12.21,52.9,2,5.9,Busan,rain,truck,same_day,large|fragile,5283.0,16,85.0
ORD-20261159,2026-04-26,8.5,64.5,7,4.0,Daegu,rain,truck,normal,small|fragile,4552.0,21,105.3
ORD-20261160,2026-03-20,30.07,78.4,13,4.0,Busan,clear,truck,express,medium,8784.0,9,163.3
ORD-20261161,2026-01-18,28.46,73.4,2,4.0,Busan,rain,van,normal,large,5813.0,11,131.3
ORD-20261162,2026-01-05,33.92,54.3,8,3.2,Daejeon,clear,van,express,medium,8219.0,18,150.4
ORD-20261163,2026-07-21,34.8,38.5,6,4.4,Busan,clear,van,normal,large,6489.0,21,148.1
ORD-20261164,2026-01-24,47.55,62.8,6,7.0,Seoul,rain,truck,normal,medium|fragile,7810.0,12,196.5
ORD-20261165,2026-02-21,10.68,100.0,6,5.1,Busan,clear,van,normal,large|fragile,4417.0,17,123.4
ORD-20261166,2026-05-21,34.23,62.2,3,6.4,Busan,rain,van,normal,medium|fragile,6649.0,21,154.0
ORD-20261167,2026-02-21,55.22,62.4,5,7.2,Daegu,clear,truck,same_day,medium,9929.0,11,181.7
ORD-20261168,2026-05-15,29.51,54.2,4,0.2,Busan,rain,van,express,small,8035.0,17,139.6
ORD-20261169,2026-03-21,10.31,77.6,8,3.3,Busan,clear,van,express,large|fragile,6440.0,12,95.5
ORD-20261170,2026-06-24,33.4,72.5,3,6.8,Busan,rain,van,normal,small|fragile,5714.0,9,160.0
ORD-20261171,2026-04-28,12.94,47.5,6,3.2,Seoul,rain,truck,normal,medium|fragile,3766.0,12,114.8
ORD-20261172,2026-07-19,10.24,83.9,3,4.0,Seoul,clear,truck,normal,small,4261.0,11,102.0
ORD-20261173,2026-02-13,15.19,58.3,5,2.1,Seoul,rain,truck,normal,large,4430.0,13,124.0
ORD-20261174,2026-05-26,13.35,8.2,7,4.6,Daegu,clear,truck,same_day,medium,6613.0,19,76.3
ORD-20261175,2026-08-01,28.35,48.2,2,0.2,Incheon,clear,truck,express,small,6808.0,11,112.1
ORD-20261176,2026-03-28,13.38,50.1,10,2.3,Incheon,cloudy,van,normal,medium,5130.0,6,103.9
ORD-20261177,2026-03-25,9.48,47.6,3,3.7,Seoul,clear,truck,normal,small,3462.0,21,88.1
ORD-20261178,2026-05-16,24.15,77.9,4,1.6,Busan,clear,van,normal,medium,5491.0,18,138.0
ORD-20261179,2026-01-29,7.47,56.3,10,5.1,Daegu,clear,truck,normal,medium|fragile,5222.0,9,104.1
ORD-20261180,2026-04-08,16.31,44.1,7,2.8,Seoul,clear,van,same_day,medium|fragile,6698.0,8,96.0
ORD-20261181,2026-03-12,4.89,48.1,8,5.8,Incheon,clear,van,express,medium|fragile,5378.0,8,81.5
ORD-20261182,2026-04-04,22.15,60.2,5,7.3,Seoul,cloudy,van,express,small,6814.0,6,115.0
ORD-20261183,2026-07-30,84.48,43.5,9,2.7,Incheon,cloudy,van,normal,large,11796.0,10,257.7
ORD-20261184,2026-01-23,21.66,42.2,5,5.8,Busan,cloudy,van,normal,medium,4950.0,15,118.8
ORD-20261185,2026-05-12,22.62,74.6,10,4.3,Daegu,cloudy,van,express,medium,8243.0,13,129.6
ORD-20261186,2026-01-20,16.62,95.3,4,2.4,Seoul,cloudy,motorbike,express,medium,6583.0,6,111.4
ORD-20261187,2026-03-08,18.85,79.0,6,8.5,Seoul,clear,van,normal,medium,4778.0,19,124.5
ORD-20261188,2026-04-05,19.42,62.5,7,1.8,Seoul,clear,van,normal,small|fragile,5389.0,17,136.2
ORD-20261189,2026-07-20,16.31,34.8,3,4.6,Busan,clear,motorbike,normal,large,4157.0,18,99.9
ORD-20261190,2026-01-18,64.69,70.8,3,2.6,Incheon,clear,van,normal,medium,9501.0,11,208.7
ORD-20261191,2026-06-16,44.51,31.3,5,4.6,Daegu,rain,van,express,small,9380.0,17,157.0
ORD-20261192,2026-02-20,19.48,36.4,6,3.5,Busan,cloudy,van,express,small,6405.0,15,92.3
ORD-20261193,2026-03-10,6.75,54.7,8,4.4,Seoul,clear,van,express,medium|fragile,5959.0,20,85.4
ORD-20261194,2026-03-04,28.26,41.4,4,5.8,Seoul,rain,van,express,medium|fragile,7579.0,10,125.6
ORD-20261195,2026-06-05,20.78,45.6,1,2.8,Seoul,snow,truck,normal,small,4326.0,6,115.6
ORD-20261196,2026-07-14,30.06,51.3,6,2.8,Busan,snow,truck,express,small,8156.0,13,130.2
ORD-20261197,2026-01-11,26.96,79.1,3,4.0,Daegu,clear,motorbike,normal,small,5386.0,11,125.6
ORD-20261198,2026-04-02,41.38,32.1,5,5.0,Busan,clear,truck,express,medium|fragile,8324.0,12,150.4
ORD-20261199,2026-02-25,15.96,75.6,4,8.3,Busan,clear,van,normal,large,3964.0,16,105.3
ORD-20261200,2026-06-14,14.0,39.6,5,1.3,Seoul,rain,truck,express,large,6367.0,10,101.2
