customer_id,signup_date,age,monthly_visits,avg_session_min,cart_adds,purchase_count,return_rate,discount_usage,days_since_last_visit,device_type,membership,region,preferred_category,contact_channel,customer_segment
CUST-000212,2022-06-29,40.0,16,8.49,6,6,0.248,0.461,2.8,desktop,Basic,Busan,fashion,email,Bargain
CUST-000213,2025-01-13,45.0,6,11.93,7,4,0.178,0.228,4.4,mobile,Basic,Gyeonggi,beauty,sms,Bargain
CUST-000214,2025-02-24,51.0,6,22.63,4,5,0.158,0.884,1.3,desktop,Basic,Gyeonggi,beauty,email,Explorer
CUST-000215,2023-04-25,51.0,11,28.73,4,2,0.294,0.497,17.1,desktop,Basic,Daegu,sports,sms,Explorer
CUST-000216,2022-02-10,50.0,6,33.43,7,6,0.108,0.805,9.3,desktop,Basic,Gyeonggi,fashion,email|push|sms,Bargain
CUST-000217,2022-05-06,48.0,4,18.8,10,3,0.145,0.54,17.6,desktop,Gold,Daejeon,sports,sms,Bargain
CUST-000218,2025-06-13,51.0,13,24.8,4,1,0.222,0.249,9.3,mobile,Silver,Gyeonggi,electronics,push|sms,Explorer
CUST-000219,2024-04-07,57.0,8,42.87,4,3,0.21,0.447,9.7,mobile,Gold,Busan,home,sms,Explorer
CUST-000220,2025-03-27,39.0,10,40.36,8,2,0.08,0.787,2.7,mobile,Gold,Gyeonggi,electronics,email|push|sms,Bargain
CUST-000221,2024-07-29,40.0,8,13.78,6,4,0.264,0.343,6.4,tablet,Basic,Seoul,fashion,email|sms,Bargain
CUST-000222,2022-05-14,22.0,9,41.65,6,7,0.028,0.908,14.7,mobile,Silver,Daejeon,electronics,email|sms,Loyal
CUST-000223,2026-05-10,35.0,7,22.08,6,3,0.358,0.223,9.4,mobile,Gold,Busan,electronics,push|sms,Explorer
CUST-000224,2023-12-15,36.0,4,29.6,5,7,0.03,0.422,9.8,mobile,Gold,Seoul,fashion,email,Loyal
CUST-000225,2024-05-09,47.0,12,23.9,3,2,0.203,0.387,15.4,mobile,Basic,Gyeonggi,fashion,email|sms,Explorer
CUST-000226,2023-11-12,48.0,12,11.06,5,3,0.241,0.561,8.9,mobile,Gold,Seoul,home,sms,Explorer
CUST-000227,2022-08-18,42.0,10,8.57,3,3,0.188,0.608,6.0,mobile,Basic,Busan,home,push,Bargain
CUST-000228,2024-10-29,18.0,11,24.54,9,3,0.143,0.305,10.9,mobile,Basic,Gyeonggi,home,email|push,Bargain
CUST-000229,2024-08-16,28.0,11,40.57,7,3,0.22,0.591,20.6,mobile,Basic,Busan,electronics,push,Bargain
CUST-000230,2026-02-12,44.0,13,13.97,4,5,0.096,0.455,15.1,desktop,Basic,Daejeon,sports,email|push|sms,Bargain
CUST-000231,2025-09-02,30.0,11,4.98,3,4,0.05,0.648,1.0,mobile,Basic,Daegu,fashion,push,Bargain
CUST-000232,2023-07-03,40.0,10,22.07,2,0,0.491,0.328,29.2,mobile,Silver,Busan,beauty,email,Bargain
CUST-000233,2024-07-12,35.0,9,13.7,5,3,0.26,0.174,5.1,mobile,Basic,Gyeonggi,beauty,sms,Bargain
CUST-000234,2025-01-03,38.0,8,14.1,3,2,0.058,0.346,6.5,desktop,Basic,Seoul,fashion,email|push|sms,Explorer
CUST-000235,2024-02-08,32.0,7,22.32,7,4,0.336,0.219,6.5,desktop,Basic,Gyeonggi,fashion,push|sms,Explorer
CUST-000236,2024-09-09,44.0,8,19.41,6,5,0.125,0.232,13.4,desktop,Basic,Gyeonggi,beauty,push|sms,Explorer
CUST-000237,2022-01-12,35.0,10,14.19,5,4,0.085,0.365,18.9,mobile,Basic,Gyeonggi,home,push,Explorer
CUST-000238,2025-06-22,51.0,14,11.09,5,2,0.343,0.409,18.9,mobile,Gold,Daegu,electronics,email|push|sms,Bargain
CUST-000239,2023-12-02,46.0,6,34.03,3,3,0.359,0.713,30.6,mobile,Basic,Seoul,sports,sms,Bargain
CUST-000240,2024-09-14,24.0,14,17.52,7,1,0.193,0.19,6.8,mobile,Gold,Seoul,home,sms,Explorer
CUST-000241,2024-04-30,22.0,5,12.71,6,4,0.117,0.7,25.4,desktop,Basic,Seoul,fashion,email,Bargain
CUST-000242,2023-05-19,28.0,9,26.47,7,5,0.178,0.591,41.0,desktop,Basic,Daegu,electronics,email|push|sms,Bargain
CUST-000243,2026-07-20,64.0,7,19.01,11,4,0.159,0.457,8.1,mobile,Basic,Gyeonggi,sports,email|sms,Loyal
CUST-000244,2025-10-14,44.0,10,50.54,0,2,0.2,0.639,10.0,mobile,Basic,Busan,fashion,email|push,Explorer
CUST-000245,2023-04-08,49.0,17,22.31,7,3,0.06,0.327,14.4,mobile,Basic,Seoul,fashion,email,Explorer
CUST-000246,2022-03-24,39.0,14,20.29,8,2,0.325,0.083,14.6,mobile,Silver,Busan,electronics,sms,Explorer
CUST-000247,2023-03-11,18.0,7,10.34,6,8,0.169,0.074,18.9,mobile,Silver,Busan,home,push,Loyal
CUST-000248,2024-03-24,32.0,10,17.96,6,4,0.212,0.477,2.4,mobile,Silver,Daejeon,fashion,email|push,Loyal
CUST-000249,2024-03-18,38.0,12,18.23,8,2,0.1,0.455,26.8,mobile,Gold,Seoul,fashion,push,Explorer
CUST-000250,2022-04-08,39.0,9,10.75,5,2,0.262,0.432,4.0,mobile,Basic,Daegu,fashion,sms,Bargain
CUST-000251,2024-05-28,36.0,15,30.67,5,2,0.119,0.103,28.5,mobile,Silver,Seoul,fashion,email,Explorer
CUST-000252,2025-08-05,22.0,11,12.01,6,3,0.235,0.248,6.9,tablet,Gold,Gyeonggi,home,email|push|sms,Loyal
CUST-000253,2022-05-14,19.0,10,8.88,9,2,0.002,0.287,6.5,desktop,Silver,Daegu,beauty,sms,Loyal
CUST-000254,2023-03-11,37.0,4,18.72,3,4,0.091,0.163,20.3,mobile,Basic,Gyeonggi,fashion,email,Explorer
CUST-000255,2024-04-12,25.0,7,4.33,3,2,0.019,0.91,13.6,desktop,Silver,Gyeonggi,fashion,email|sms,Bargain
CUST-000256,2023-05-29,29.0,8,14.09,5,1,0.108,0.359,18.3,mobile,Basic,Gyeonggi,beauty,push,Bargain
CUST-000257,2023-12-01,42.0,9,13.41,8,3,0.147,0.549,19.6,desktop,Basic,Seoul,beauty,email,Explorer
CUST-000258,2024-12-21,51.0,8,16.34,12,0,0.212,0.394,7.8,mobile,Basic,Daegu,fashion,push,Bargain
CUST-000259,2026-06-09,40.0,10,9.23,2,1,0.381,0.539,17.9,tablet,Basic,Seoul,electronics,sms,Bargain
CUST-000260,2024-06-18,47.0,6,18.49,7,5,0.201,0.536,18.4,mobile,Basic,Gyeonggi,fashion,sms,Bargain
CUST-000261,2025-07-04,38.0,10,33.69,4,2,0.184,0.244,18.7,mobile,Basic,Seoul,electronics,push,Bargain
CUST-000262,2023-05-30,31.0,8,37.89,2,7,0.452,0.236,22.1,mobile,Basic,Daejeon,beauty,email|push,Explorer
CUST-000263,2026-05-15,41.0,9,26.11,6,3,0.23,0.408,10.3,mobile,Basic,Seoul,beauty,push,Bargain
CUST-000264,2022-07-19,28.0,6,19.53,9,3,0.23,0.559,16.4,mobile,Silver,Daejeon,sports,sms,Bargain
CUST-000265,2023-05-11,43.0,8,17.31,4,6,0.117,0.706,6.7,mobile,Gold,Busan,beauty,push,Bargain
CUST-000266,2025-09-03,29.0,5,31.9,4,3,0.324,0.407,1.0,mobile,Basic,Gyeonggi,fashion,email|sms,Explorer
CUST-000267,2023-06-25,34.0,8,8.6,8,3,0.178,0.582,19.3,mobile,Gold,Gyeonggi,beauty,push,Bargain
CUST-000268,2022-05-07,28.0,11,12.53,2,6,0.353,0.257,22.8,mobile,Silver,Daejeon,sports,push,Explorer
CUST-000269,2022-05-15,38.0,11,22.05,6,1,0.126,0.316,12.9,desktop,Silver,Seoul,electronics,sms,Explorer
CUST-000270,2023-09-19,39.0,12,32.57,7,5,0.233,0.174,26.5,mobile,Basic,Gyeonggi,fashion,email|push,Explorer
CUST-000271,2022-01-02,36.0,9,30.1,6,2,0.098,0.093,11.7,desktop,Basic,Seoul,beauty,email|sms,Explorer
CUST-000272,2025-08-22,43.0,6,20.42,5,8,0.19,0.724,15.4,mobile,Basic,Busan,electronics,email|push,Bargain
CUST-000273,2024-07-09,23.0,5,18.55,4,10,0.276,0.263,17.0,mobile,Silver,Busan,home,email,Loyal
CUST-000274,2026-07-25,39.0,7,35.68,11,1,0.011,0.329,15.9,desktop,Gold,Seoul,sports,sms,Explorer
CUST-000275,2024-07-10,50.0,7,15.94,3,9,0.181,0.811,10.5,mobile,Silver,Daegu,home,push,Loyal
CUST-000276,2024-08-29,65.0,8,22.87,4,2,0.229,0.339,4.2,mobile,Silver,Busan,sports,email|push|sms,Explorer
CUST-000277,2025-06-23,41.0,9,14.96,6,3,0.134,0.729,3.2,mobile,Silver,Gyeonggi,home,push,Bargain
CUST-000278,2024-05-14,46.0,9,10.66,8,7,0.258,0.313,16.6,desktop,Basic,Daegu,sports,email,Bargain
CUST-000279,2024-02-27,42.0,9,7.07,4,0,0.242,0.293,1.1,mobile,Basic,Busan,fashion,email,Explorer
CUST-000280,2023-05-22,22.0,4,15.79,11,1,0.221,0.21,6.8,desktop,Basic,Busan,electronics,email|sms,Explorer
CUST-000281,2025-07-23,34.0,7,34.17,10,3,0.163,0.48,16.8,desktop,Basic,Seoul,fashion,sms,Explorer
CUST-000282,2024-09-21,64.0,10,25.79,6,6,0.043,0.336,3.4,mobile,Basic,Daejeon,electronics,email,Explorer
CUST-000283,2022-05-01,52.0,17,21.12,7,1,0.124,0.721,21.0,mobile,Basic,Seoul,beauty,email|sms,Bargain
CUST-000284,2022-03-02,34.0,7,18.64,8,2,0.082,0.249,0.3,desktop,Basic,Busan,beauty,push,Bargain
CUST-000285,2026-02-13,38.0,8,26.6,7,6,0.332,0.28,14.5,mobile,Basic,Gyeonggi,electronics,email|push,Explorer
CUST-000286,2024-10-29,35.0,11,10.93,5,3,0.074,0.423,7.1,desktop,Gold,Seoul,home,email|push|sms,Loyal
CUST-000287,2022-05-04,40.0,5,16.13,5,2,0.137,0.393,5.2,mobile,Gold,Daegu,beauty,email,Bargain
CUST-000288,2025-02-07,36.0,8,23.81,2,2,0.134,0.605,12.9,mobile,Basic,Daejeon,electronics,email|push|sms,Loyal
CUST-000289,2023-03-24,50.0,7,10.86,11,5,0.184,0.357,2.8,desktop,Basic,Gyeonggi,fashion,email,Bargain
CUST-000290,2024-07-23,56.0,7,32.57,7,5,0.418,0.171,3.6,desktop,Silver,Seoul,beauty,push|sms,Explorer
CUST-000291,2025-10-12,57.0,12,11.58,4,5,0.237,0.35,6.6,desktop,Basic,Gyeonggi,sports,sms,Loyal
CUST-000292,2022-05-13,26.0,5,14.92,5,5,0.179,0.335,25.5,mobile,Gold,Busan,beauty,push,Bargain
CUST-000293,2025-03-06,46.0,9,14.42,4,4,0.31,0.346,8.9,mobile,Basic,Busan,fashion,email,Bargain
CUST-000294,2024-01-06,44.0,6,28.93,6,3,0.296,0.255,12.6,mobile,Silver,Daejeon,home,email,Explorer
CUST-000295,2022-11-10,31.0,11,14.11,7,5,0.05,0.486,7.2,mobile,Basic,Daegu,electronics,email|sms,Explorer
CUST-000296,2022-05-14,45.0,7,30.89,5,1,0.428,0.255,53.8,desktop,Basic,Gyeonggi,fashion,push,At_Risk
CUST-000297,2025-02-28,25.0,8,17.33,7,2,0.298,0.451,8.9,mobile,Basic,Seoul,sports,email|push,Explorer
CUST-000298,2026-01-06,42.0,13,17.87,4,2,0.362,0.455,15.8,desktop,Basic,Seoul,fashion,sms,Bargain
CUST-000299,2026-05-19,32.0,6,18.78,4,5,0.178,0.446,4.0,mobile,Silver,Busan,beauty,email|sms,Bargain
CUST-000300,2022-01-17,33.0,10,26.24,7,2,0.187,0.435,11.9,mobile,Basic,Gyeonggi,fashion,push,Explorer
CUST-000301,2024-12-06,58.0,7,24.81,4,4,0.569,0.424,4.1,mobile,Basic,Daegu,electronics,sms,Bargain
CUST-000302,2024-10-15,35.0,13,34.04,6,2,0.288,0.108,11.6,mobile,Silver,Daejeon,electronics,email|sms,Explorer
CUST-000303,2026-06-04,29.0,13,34.91,7,2,0.015,0.358,3.5,desktop,Gold,Daejeon,sports,email|push,Loyal
CUST-000304,2023-12-19,34.0,10,8.69,6,5,0.135,0.346,7.3,mobile,Basic,Gyeonggi,electronics,email|push|sms,Explorer
CUST-000305,2024-09-19,47.0,8,18.01,6,5,0.151,0.44,12.9,mobile,Gold,Seoul,beauty,push,Bargain
CUST-000306,2025-08-02,50.0,14,35.11,4,3,0.129,0.538,5.8,desktop,Basic,Gyeonggi,electronics,email|sms,Explorer
CUST-000307,2022-07-04,64.0,6,17.22,5,3,0.359,0.241,37.0,mobile,Basic,Daegu,beauty,email,At_Risk
CUST-000308,2025-01-23,43.0,16,10.37,5,2,0.144,0.564,22.1,desktop,Silver,Seoul,fashion,email|push,Bargain
CUST-000309,2026-07-04,42.0,15,12.76,8,4,0.282,0.231,3.5,mobile,Basic,Gyeonggi,beauty,sms,Loyal
CUST-000310,2023-12-16,38.0,7,12.22,2,6,0.145,0.415,8.6,desktop,Basic,Gyeonggi,fashion,email|sms,Loyal
CUST-000311,2025-05-19,34.0,9,44.16,6,5,0.09,0.291,7.3,tablet,Silver,Gyeonggi,beauty,email,Loyal
CUST-000312,2024-12-16,42.0,10,42.81,3,8,0.261,0.603,19.7,mobile,Silver,Daejeon,sports,email,Loyal
CUST-000313,2023-12-19,34.0,7,13.8,2,2,0.088,0.359,8.3,mobile,Silver,Daegu,home,email,Bargain
CUST-000314,2026-03-04,,9,9.96,5,3,0.299,0.431,5.7,mobile,Basic,Gyeonggi,fashion,push,Bargain
CUST-000315,2022-04-28,39.0,6,10.05,5,2,0.099,0.631,21.6,mobile,Gold,Gyeonggi,beauty,sms,Explorer
CUST-000316,2025-07-05,37.0,8,22.94,9,4,0.358,0.219,2.9,desktop,Basic,Busan,fashion,email|sms,Explorer
CUST-000317,2023-03-02,25.0,8,14.58,0,5,0.138,0.329,20.6,mobile,Basic,Seoul,fashion,email,Loyal
CUST-000318,2024-07-29,32.0,6,21.7,3,7,0.151,0.575,21.4,mobile,Basic,Busan,sports,push,Explorer
CUST-000319,2023-03-24,36.0,14,18.02,5,3,0.332,0.642,13.8,desktop,Silver,Seoul,beauty,email,Bargain
CUST-000320,2024-12-22,27.0,11,12.29,7,4,0.204,0.43,9.6,mobile,Basic,Daegu,electronics,push,Bargain
CUST-000321,2022-08-27,18.0,9,18.01,8,5,0.211,0.237,29.6,desktop,Basic,Busan,beauty,push,Bargain
CUST-000322,2022-02-01,33.0,16,2.43,5,3,0.449,0.667,18.8,mobile,Silver,Daejeon,beauty,email|sms,Bargain
CUST-000323,2023-06-25,49.0,10,14.35,5,2,0.097,0.479,42.2,mobile,Basic,Gyeonggi,home,push,Bargain
CUST-000324,2022-09-21,45.0,11,13.57,2,4,0.307,0.426,8.4,mobile,Silver,Busan,fashion,email|sms,Bargain
CUST-000325,2026-02-20,60.0,5,31.02,4,4,0.331,0.437,19.5,desktop,Basic,Busan,home,sms,Explorer
CUST-000326,2024-04-09,,9,14.41,6,6,0.386,0.655,6.6,tablet,Basic,Seoul,sports,push,Bargain
CUST-000327,2023-06-30,55.0,9,26.7,5,2,0.059,0.226,2.4,desktop,Silver,Gyeonggi,fashion,email,Explorer
CUST-000328,2022-07-17,48.0,10,11.43,2,6,0.174,0.397,15.9,mobile,Basic,Busan,electronics,email|push,Explorer
CUST-000329,2024-08-21,40.0,19,18.28,5,5,0.216,0.151,21.7,mobile,Basic,Seoul,electronics,sms,Explorer
CUST-000330,2025-12-05,53.0,6,22.58,7,4,0.354,0.732,2.8,mobile,Basic,Seoul,electronics,sms,Bargain
CUST-000331,2024-09-07,18.0,12,35.52,4,2,0.064,0.321,30.6,mobile,Basic,Seoul,electronics,email,Explorer
CUST-000332,2025-09-13,47.0,11,27.3,7,3,0.149,0.691,18.4,desktop,Basic,Gyeonggi,fashion,email,Bargain
CUST-000333,2026-07-04,48.0,7,6.49,4,2,0.102,0.86,6.2,mobile,Basic,Gyeonggi,beauty,sms,Bargain
CUST-000334,2023-11-05,54.0,11,14.18,2,2,0.059,0.364,9.9,mobile,Basic,Seoul,electronics,email|push|sms,Bargain
CUST-000335,2022-06-13,47.0,14,10.67,5,2,0.351,0.474,6.8,desktop,Silver,Busan,beauty,push,Bargain
CUST-000336,2023-01-12,41.0,15,30.55,9,2,0.07,0.828,14.9,mobile,Silver,Gyeonggi,electronics,email,Bargain
CUST-000337,2024-12-01,29.0,15,13.91,6,4,0.207,0.542,25.9,mobile,Basic,Busan,electronics,push|sms,Explorer
CUST-000338,2025-07-27,21.0,7,20.5,8,4,0.225,0.31,12.2,mobile,Silver,Gyeonggi,fashion,push,Explorer
CUST-000339,2023-01-05,28.0,11,28.78,8,3,0.228,0.69,12.4,mobile,Silver,Gyeonggi,fashion,email,Bargain
CUST-000340,2026-07-21,36.0,6,23.06,9,4,0.019,0.467,12.0,mobile,Silver,Busan,beauty,email,Bargain
CUST-000341,2024-02-19,53.0,12,28.24,4,5,0.152,0.477,2.0,mobile,Gold,Daejeon,sports,email,Loyal
CUST-000342,2025-09-14,49.0,11,26.38,4,5,0.138,0.408,9.4,mobile,Silver,Busan,home,sms,Loyal
CUST-000343,2025-08-26,37.0,7,13.46,2,1,0.073,0.73,11.8,mobile,Silver,Busan,electronics,email,Bargain
CUST-000344,2024-09-15,27.0,9,9.34,4,2,0.145,0.086,6.9,mobile,Basic,Gyeonggi,electronics,sms,Explorer
CUST-000345,2022-01-29,36.0,6,32.22,8,4,0.205,0.241,29.1,mobile,Basic,Seoul,beauty,push,Explorer
CUST-000346,2025-10-07,44.0,9,27.62,6,7,0.32,0.363,6.1,desktop,Basic,Busan,electronics,email,Explorer
CUST-000347,2024-01-14,45.0,9,5.43,6,4,0.145,0.884,31.7,mobile,Basic,Gyeonggi,beauty,sms,Bargain
CUST-000348,2026-06-23,42.0,6,20.57,10,3,0.09,0.282,4.4,mobile,Basic,Gyeonggi,sports,push,Bargain
CUST-000349,2023-08-26,44.0,11,47.52,8,5,0.208,0.783,7.4,desktop,Basic,Gyeonggi,sports,push,Explorer
CUST-000350,2022-03-16,32.0,8,31.89,3,4,0.052,0.623,30.6,desktop,Silver,Gyeonggi,home,push,Explorer
CUST-000351,2023-06-09,29.0,11,50.14,6,5,0.334,0.642,6.3,desktop,Silver,Gyeonggi,home,push,Explorer
CUST-000352,2023-03-31,31.0,15,15.71,5,4,0.113,0.576,25.0,desktop,Basic,Seoul,fashion,push,Bargain
CUST-000353,2024-07-04,41.0,14,27.23,4,2,0.244,0.257,23.2,desktop,Basic,Daejeon,fashion,push,Bargain
CUST-000354,2023-08-02,43.0,8,13.88,6,6,0.377,0.186,6.8,desktop,Basic,Seoul,beauty,push|sms,Loyal
CUST-000355,2022-05-07,36.0,10,5.74,9,6,0.135,0.801,9.0,mobile,Basic,Seoul,electronics,push|sms,Bargain
CUST-000356,2022-04-07,68.0,8,29.94,7,7,0.18,0.378,12.0,desktop,Basic,Daegu,electronics,email,Loyal
CUST-000357,2024-01-22,48.0,6,22.92,9,4,0.095,0.524,19.3,mobile,Basic,Busan,fashion,push,Bargain
CUST-000358,2025-11-26,49.0,11,16.44,12,3,0.074,0.402,22.6,mobile,Gold,Daejeon,electronics,email,Bargain
CUST-000359,2025-07-15,52.0,5,14.59,9,6,0.096,0.31,6.5,mobile,Basic,Seoul,electronics,push,Explorer
CUST-000360,2026-07-08,25.0,5,9.32,6,4,0.242,0.488,17.8,mobile,Silver,Daejeon,electronics,email,Bargain
CUST-000361,2024-10-19,21.0,8,23.62,5,1,0.055,0.187,12.2,desktop,Basic,Seoul,home,email,Explorer
CUST-000362,2023-05-26,49.0,12,17.43,4,3,0.095,0.604,12.7,desktop,Silver,Seoul,sports,email|push|sms,Bargain
CUST-000363,2024-09-04,20.0,12,39.21,5,7,0.311,0.112,9.1,mobile,Basic,Busan,fashion,email|push,Explorer
CUST-000364,2022-12-02,24.0,5,12.29,3,4,0.061,0.155,5.6,desktop,Basic,Seoul,fashion,push,Bargain
CUST-000365,2024-03-14,34.0,9,7.26,7,3,0.034,0.591,8.2,mobile,Basic,Gyeonggi,beauty,email|push|sms,Bargain
CUST-000366,2023-12-17,45.0,8,7.46,9,3,0.052,0.25,9.9,mobile,Silver,Busan,home,push,Explorer
CUST-000367,2025-05-28,26.0,6,10.13,2,5,0.414,0.363,10.7,mobile,Basic,Gyeonggi,beauty,email|push,Bargain
CUST-000368,2022-04-07,38.0,11,36.21,4,0,0.326,0.523,6.8,desktop,Basic,Seoul,fashion,email,Explorer
CUST-000369,2024-03-21,34.0,14,15.12,6,5,0.165,0.313,8.3,mobile,Silver,Daejeon,electronics,push,Loyal
CUST-000370,2022-07-23,57.0,10,11.58,9,2,0.372,0.641,9.8,mobile,Gold,Daejeon,sports,push,Bargain
CUST-000371,2023-07-26,25.0,6,18.42,7,2,0.33,0.4,9.0,mobile,Basic,Seoul,home,email|push,Explorer
CUST-000372,2023-03-06,49.0,8,9.34,3,5,0.253,0.224,3.9,desktop,Silver,Busan,electronics,email|push|sms,Explorer
CUST-000373,2022-07-07,59.0,11,13.95,9,3,0.35,0.829,21.4,mobile,Silver,Busan,fashion,email,Bargain
CUST-000374,2026-07-23,31.0,9,6.91,6,3,0.027,0.401,10.9,tablet,Gold,Gyeonggi,beauty,push,Loyal
CUST-000375,2024-06-25,39.0,7,30.11,8,8,0.32,0.414,11.5,desktop,Silver,Busan,fashion,email,Loyal
CUST-000376,2026-03-30,37.0,7,20.31,7,4,0.359,0.174,9.9,mobile,Gold,Daegu,fashion,push|sms,Explorer
CUST-000377,2022-02-23,30.0,10,13.79,5,6,0.022,0.331,18.6,mobile,Basic,Busan,home,email|push,Bargain
CUST-000378,2026-01-17,51.0,10,9.54,7,3,0.111,0.658,14.9,desktop,Silver,Gyeonggi,fashion,email|push|sms,Bargain
CUST-000379,2024-08-28,38.0,7,22.23,5,2,0.212,0.379,21.9,mobile,Gold,Seoul,home,sms,Bargain
CUST-000380,2024-04-18,40.0,11,4.7,8,6,0.079,0.369,20.5,mobile,Basic,Seoul,beauty,email|push,Loyal
CUST-000381,2022-10-21,42.0,8,17.38,8,1,0.159,0.46,10.7,desktop,Silver,Busan,electronics,email|sms,Bargain
CUST-000382,2023-08-16,22.0,10,24.52,5,3,0.187,0.319,19.4,mobile,Silver,Busan,home,push,Explorer
CUST-000383,2023-11-11,42.0,12,17.14,6,10,0.36,0.129,11.5,desktop,Gold,Daejeon,beauty,email,Loyal
CUST-000384,2022-01-16,25.0,13,13.18,10,3,0.223,0.664,13.2,desktop,Gold,Seoul,sports,email,Bargain
CUST-000385,2022-05-22,46.0,12,12.53,6,7,0.207,0.529,10.2,mobile,Basic,Busan,beauty,email,Loyal
CUST-000386,2024-09-19,44.0,10,20.22,3,5,0.104,0.443,8.9,mobile,Basic,Busan,beauty,email,Loyal
CUST-000387,2024-07-16,48.0,4,16.63,4,9,0.178,0.5,11.0,desktop,Gold,Seoul,electronics,email|push|sms,Loyal
CUST-000388,2023-05-14,27.0,6,7.36,9,3,0.046,0.218,3.6,mobile,Basic,Seoul,sports,email|push,Bargain
CUST-000389,2022-05-21,34.0,10,17.41,3,5,0.143,0.567,35.6,mobile,Silver,Seoul,home,email|sms,Bargain
CUST-000390,2025-06-22,29.0,7,7.81,6,2,0.193,0.359,15.2,mobile,Silver,Daegu,electronics,sms,Bargain
CUST-000391,2022-03-27,39.0,10,38.71,5,2,0.385,0.47,8.2,mobile,Basic,Gyeonggi,beauty,email,Explorer
CUST-000392,2024-04-19,41.0,9,18.66,3,3,0.283,0.536,18.9,mobile,Gold,Busan,home,email|push|sms,Explorer
CUST-000393,2024-07-28,54.0,7,14.39,3,5,0.125,0.249,19.2,mobile,Silver,Busan,home,push|sms,Loyal
CUST-000394,2023-02-20,60.0,9,43.72,3,0,0.184,0.55,7.0,mobile,Gold,Busan,beauty,email|push,Explorer
CUST-000395,2025-02-22,37.0,10,5.63,3,6,0.196,0.599,3.0,mobile,Basic,Gyeonggi,beauty,email,Loyal
CUST-000396,2022-05-10,42.0,15,8.22,11,6,0.069,0.268,3.1,desktop,Basic,Daegu,fashion,sms,Explorer
CUST-000397,2023-07-31,46.0,9,15.95,6,0,0.073,0.29,5.7,mobile,Silver,Gyeonggi,fashion,email,Bargain
CUST-000398,2023-08-06,56.0,8,46.07,5,6,0.096,0.469,19.9,mobile,Silver,Seoul,home,email|sms,Explorer
CUST-000399,2023-10-14,42.0,7,40.97,5,5,0.159,0.712,28.1,desktop,Basic,Seoul,home,sms,Explorer
CUST-000400,2023-09-12,36.0,7,15.69,3,4,0.248,0.162,43.6,mobile,Basic,Seoul,beauty,push,Loyal
CUST-000401,2023-06-21,21.0,13,11.98,4,4,0.313,0.641,19.0,desktop,Basic,Seoul,electronics,push,Bargain
CUST-000402,2022-05-24,36.0,9,19.33,4,4,0.245,0.427,31.1,desktop,Basic,Daegu,electronics,email|push,Explorer
CUST-000403,2023-02-11,27.0,3,16.02,5,3,0.2,0.584,8.4,mobile,Basic,Seoul,fashion,push,Bargain
CUST-000404,2024-06-17,35.0,10,8.37,9,1,0.085,0.209,8.6,mobile,Basic,Busan,electronics,push,Bargain
CUST-000405,2023-07-15,66.0,7,31.94,4,5,0.123,0.231,9.2,desktop,Silver,Daegu,fashion,sms,Explorer
CUST-000406,2022-01-03,42.0,10,14.71,9,4,0.139,0.625,8.8,mobile,Gold,Gyeonggi,sports,sms,Bargain
CUST-000407,2025-12-14,59.0,13,38.77,6,8,0.223,0.486,10.3,mobile,Silver,Daegu,home,email,Loyal
CUST-000408,2023-04-30,36.0,12,20.61,4,3,0.146,0.787,12.7,mobile,Basic,Busan,sports,sms,Bargain
CUST-000409,2024-08-21,24.0,5,18.02,3,7,0.102,0.919,14.0,mobile,Basic,Busan,beauty,email,Explorer
CUST-000410,2025-05-25,56.0,8,13.41,5,0,0.168,0.351,4.8,mobile,Gold,Seoul,beauty,email,Explorer
CUST-000411,2024-09-28,25.0,6,18.92,7,5,0.249,0.101,5.3,tablet,Silver,Gyeonggi,fashion,email,Loyal
CUST-000412,2022-01-14,38.0,10,24.89,7,5,0.062,0.425,10.4,mobile,Basic,Busan,electronics,push|sms,Loyal
CUST-000413,2025-01-10,38.0,16,8.29,7,3,0.086,0.484,8.2,tablet,Silver,Seoul,beauty,email|sms,Bargain
CUST-000414,2023-01-02,18.0,12,31.82,6,2,0.062,0.529,8.3,mobile,Basic,Seoul,fashion,email|push,Explorer
CUST-000415,2024-07-31,56.0,7,8.81,4,7,0.206,0.384,11.3,mobile,Gold,Busan,sports,email|push|sms,Loyal
CUST-000416,2023-04-09,39.0,15,37.95,4,2,0.203,0.688,23.5,mobile,Silver,Gyeonggi,home,email|push,Explorer
CUST-000417,2022-07-08,50.0,6,9.58,6,2,0.215,0.569,14.9,mobile,Basic,Gyeonggi,electronics,push,Bargain
CUST-000418,2025-12-05,18.0,7,30.11,6,5,0.258,0.407,34.3,mobile,Silver,Gyeonggi,electronics,email,Explorer
CUST-000419,2026-04-04,57.0,11,8.18,5,4,0.288,0.21,4.6,desktop,Basic,Seoul,sports,email|push|sms,Bargain
CUST-000420,2022-06-23,46.0,9,20.94,6,6,0.02,0.902,13.9,mobile,Basic,Seoul,sports,email|sms,Bargain
CUST-000421,2022-07-12,41.0,10,2.0,9,5,0.082,0.57,2.3,desktop,Basic,Busan,beauty,email,Bargain
CUST-000422,2023-05-29,54.0,10,15.58,5,3,0.053,0.398,3.1,desktop,Gold,Daejeon,electronics,sms,Explorer
CUST-000423,2022-05-25,37.0,8,18.08,3,3,0.096,0.559,5.5,mobile,Basic,Seoul,beauty,push,Bargain
